first_name,last_name,picture,gender,active,microJurisId,2024_municipality,2024_senate_district,2024_representative_district,2024_politician_type,2024_party,2024_ballot,2024_commisions,2024_primary,2024_general,2024_display_name
Hiram,Vega Pérez,,M,FALSE,,,,21,representante,PPD,,,FALSE,FALSE,
Homero,Ramos García,/static/images/profile_images/Homero_Ramos_Garcia_1397.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Humberto,Cruz Fuentes,/static/images/profile_images/Humberto_Cruz_Fuentes_8250.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Humberto Félix,Cobo Estrella,/static/images/profile_images/Humberto_Felix_Cobo_Estrella_1286.jpg,M,TRUE,,Carolina,,,alcalde,PNP,,,FALSE,TRUE,Cobo Estrella Humberto
Idalia,Del Río Rubio,,F,TRUE,,,,,,,,,FALSE,FALSE,
Ileana,Torres Morales,,M,TRUE,,,,,,,,,FALSE,FALSE,
Ileana Noelia,Padilla Santana,,F,FALSE,,San Germán,,,alcalde,PNP,,,FALSE,FALSE,
Ileannexis,Pereira Padro,,F,TRUE,,Vieques,,,alcalde,PD,,,FALSE,TRUE,
Ilyenett,Matías Vega,,F,TRUE,,,,,,,,,FALSE,FALSE,
Ineabelle (Ini),Medina González,,F,FALSE,,Utuado,,,alcalde,PPD,,,FALSE,FALSE,
Ines Margarita,Claudio Martínez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Irene,Quintana Salas,,F,TRUE,,,,,,,,,FALSE,FALSE,
Iris,Pérez Báez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Iris E.,Lebrón Claudio,/static/images/profile_images/Iris_E_Lebron_Claudio_1843.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Iris J.,Ramos Moran,,F,TRUE,,,,,,,,,FALSE,FALSE,
Iris Nereida,Arroyo Mojica,/static/images/profile_images/Iris_Nereida_Arroyo_Mojica_8506.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Iris Velia,Soto Pérez,/static/images/profile_images/Iris_Velia_Soto_Perez_1811.jpg,F,TRUE,,Canóvanas,,,alcalde,PD,,,FALSE,TRUE,
Irma,Rivera Avilés,/static/images/profile_images/Irma_Rivera_Aviles_7642.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Irma N.,Delgado Arroyo,/static/images/profile_images/Irma_N_Delgado_Arroyo_5205.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Irma Yolanda,Pico Echevarría,/static/images/profile_images/Irma_Y_Pico_Echevarria_7247.jpg,F,TRUE,,Maricao,,,alcalde,PIP,,,FALSE,FALSE,
Irvin Llomar,Rivera González,/static/images/profile_images/Irvin_Llomar_Rivera_Gonzalez_5281.jpg,M,TRUE,,Comerío,,,alcalde,PPD,,,FALSE,TRUE,Irvin Rivera
Irvin Xavier,Santiago Rodríguez,/static/images/profile_images/Irvin_Xavier_Santiago_Rodriguez_6489.jpg,M,TRUE,,Cayey,,,alcalde,PIP,,,FALSE,TRUE,
Isabel Cristina,García Aguayo,/static/images/profile_images/Isabel_Cristina_Garcia_Aguayo_3376.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Isabelita,Carril González,,F,TRUE,,,,,,,,,FALSE,FALSE,
Ismael,Colón Guivas,/static/images/profile_images/Ismael_Colon_Guivas_3459.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Ismael,González Rivera,/static/images/profile_images/Ismael_Gonzalez_Rivera_3774.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Ismael,Guadalupe Ortíz,,M,TRUE,,,,,,,,,FALSE,FALSE,
Ismael,Mojica González,/static/images/profile_images/Ismael_Mojica_Gonzalez_1022.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Ismael,Rodríguez Ramos,/static/images/profile_images/Ismael_Rodriguez_Ramos_5057.jpg,M,TRUE,,Guánica,,,alcalde,PPD,,,FALSE,TRUE,Ismael (Titi) Rodríguez Ramos
Israel,Burgos Vélez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Israel,Matos Mercado,/static/images/profile_images/Israel_Matos_Mercado_9155.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Israel,Peña Mercado,/static/images/profile_images/Israel_Peña_Mercado_3368.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Israel,Torres Ocasio,,M,TRUE,,,,,,,,,FALSE,FALSE,
Israel Osualdy,Malavé Santiago,,M,TRUE,,,,,,,,,FALSE,FALSE,
Issac,Santiago Echevarría,,M,TRUE,,,,,,,,,FALSE,FALSE,
Iván,González Cordero,,M,TRUE,,Moca,,,alcalde,PD,,,FALSE,FALSE,
Iván,Marrero,,M,FALSE,,Barranquitas,,,alcalde,PNP,,,FALSE,FALSE,
Iván,Román Quiles,,M,TRUE,,,,,,,,,FALSE,FALSE,
Iván,Ruíz Cordero,,M,FALSE,,Aguada,,,alcalde,PNP,,,FALSE,FALSE,
Iván,Serrano,/static/images/profile_images/Ivan_Serrano_Cordero_0610.jpg,M,TRUE,,,,15,representante,PPD,,,FALSE,TRUE,
Iván,Torres Morales,,M,TRUE,,,,,,,,,FALSE,FALSE,
Iván Alberto,Sánchez Almodóvar,/static/images/profile_images/Ivan_Sanchez_Almodovar_6932.jpg,M,TRUE,,Toa Alta,,,alcalde,PIP,,,FALSE,TRUE,Iván A. Sánchez Almodóvar
Iván Alfredo,Alonso Costa,/static/images/profile_images/Ivan_Alfredo_Alonso_Costa_0606.jpg,M,TRUE,,Aibonito,,,alcalde,PIP,,,FALSE,TRUE,Iván (Tato) Alonso
Ivánhoe,Vázquez Franqui,/static/images/profile_images/Ivanhoe_Vazquez_Franqui_1776.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Ivelisse,Duránd Vélez,/static/images/profile_images/Ivelisse_Durand_Velez_6654.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Ivelisse,Vega González,/static/images/profile_images/Ivelisse_Vega_Gonzalez_7856.jpg,F,TRUE,,Cidra,,,alcalde,PIP,,,FALSE,TRUE,
Ivelize,Flores Colón,,F,TRUE,,,,,,,,,FALSE,FALSE,
Ivette,Pagán Montalvo,,F,TRUE,,,,,,,,,FALSE,FALSE,
Ivis E.,González Rosa,,F,FALSE,,Hatillo,,,alcalde,PNP,,,FALSE,FALSE,
Ivonne,Lozada Rosas,/static/images/profile_images/Ivonne_Lozada_Rosas_7195.jpg,F,TRUE,,,1,,senador,PPD,,,FALSE,TRUE,Ivonne Lozada
Ivonne Enid,Gaetan Velázquez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Ivonne V.,Colón Rodríguez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Jacinto,Díaz González,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jacinto A.,Jiménez Carlo,/static/images/profile_images/Jacinto_A_Jimenez_Carlo_1925.jpg,M,TRUE,,Culebra,,,alcalde,PIP,,,FALSE,FALSE,
Jackeline,Torres Peña,/static/images/profile_images/Jacqueline_Torres_Peña_4270.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Jacob,Rivera Acevedo,/static/images/profile_images/Jacob_Rivera_Acevedo_8671.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jacob,Soto López,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jacqueline,Martínez Irizarry,,F,FALSE,,Mayagüez,,,alcalde,PNP,,,FALSE,FALSE,
Jacqueline,Taronji Torres,/static/images/profile_images/Jacqueline_Taronji_Torres_3825.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Jacqueline (Jackie),Rodríguez,/static/images/profile_images/Jacqueline_Rodriguez_Hernandez_6130.jpg,F,TRUE,,,5,,senador,PNP,,,FALSE,TRUE,
Jaime,Alonso Sánchez,/static/images/profile_images/Jaime_Alonso_Sanchez_6675.jpg,M,TRUE,,Guaynabo,,,alcalde,PIP,,,FALSE,TRUE,
Jaime,Alverio Ramos,/static/images/profile_images/Jaime_Alverio_Ramos_3976.jpg,M,TRUE,,San Lorenzo,,,alcalde,PNP,,,FALSE,TRUE,
Jaime,Green Maldonado,/static/images/profile_images/Jaime_Green_Maldonado_7274.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jaime,León Medina,/static/images/profile_images/Jaime_Leon_Medina_6382.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jaime,Rodríguez Rivera,/static/images/profile_images/Jaime_Rodriguez_Rivera_7079.jpg,M,TRUE,,,,6,representante,PIP,,,FALSE,FALSE,
Jaime,Urban Andújar,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jaime,Viqueria Mariani,/static/images/profile_images/jaime-viqueria-mariani.jpeg,M,TRUE,,Mayagüez,,,alcalde,MVC,,,FALSE,TRUE,
Jaime E.,López Alvarado,/static/images/profile_images/Jaime_E_Lopez_Alvarado_2943.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jamie,Barlucea,/static/images/profile_images/Jamie_Marie_Barlucea_Rodriguez_7976.jpg,F,TRUE,,,5,,senador,PNP,,,FALSE,TRUE,
Janet,Figueroa Piñeiro,,F,TRUE,,,,,,,,,FALSE,FALSE,
Janet,Guzmán Vidot,/static/images/profile_images/Janet_Guzman_Vidot_3100.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Janette,Torres Cuevas,,F,TRUE,,,,,,,,,FALSE,FALSE,
Janise W.,Santiago Ramos,static/images/profile_images/janise-w.-santiago-ramos.jpeg,F,TRUE,,,,39,representante,PD,,,FALSE,TRUE,
Jannet,Cruz Hernández,,F,TRUE,,,,,,,,,FALSE,FALSE,
Jannette,Rosado Carrero,/static/images/profile_images/Jannette_Rosado_Carrero_4179.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jannice Socorro,Pérez Figueroa,,F,TRUE,,,,,,,,,FALSE,FALSE,
Jasiel,Carril Jiménez,/static/images/profile_images/Jasiel_Carril_Jimenez_0545.jpg,M,TRUE,,San Sebastián,,,alcalde,MVC,,,FALSE,TRUE,
Jasmine,Negrón Otero,/static/images/profile_images/Jasmine_Negron_6953.jpg,F,TRUE,,Guánica,,,alcalde,INDT,,,FALSE,TRUE,
Jason Luis,Domenech Miller,/static/images/profile_images/Jason_Luis_Domenech_Miller_8433.jpg,M,TRUE,,Caguas,,,alcalde,PIP,,,FALSE,TRUE,
Javier,Aponte Dalmau,/static/images/profile_images/Javier_Antonio_Aponte_Dalmau_4965.jpg,M,TRUE,847,,ACUMULACION,,senador,PPD,,,FALSE,FALSE,
Javier,Arroyo Pagán,/static/images/profile_images/Javier_Arroyo_Pagan_7202.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Javier,Biaggi Caballero,/static/images/profile_images/Javier_Biaggi_Caballero_7131.jpg,M,TRUE,,Arecibo,,,alcalde,PIP,,,FALSE,TRUE,
Javier,Capestany Figueroa,,M,TRUE,,,,,,,,,FALSE,FALSE,
Javier,Córdova Iturregui,/static/images/profile_images/javier-cordova-iturregui.jpeg,M,TRUE,,,,,gobernador,MVC,,,FALSE,TRUE,
Javier,Feliciano Ojeda,/static/images/profile_images/Javier_Feliciano_4255.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Javier,García Cabán,,M,FALSE,,,,11,representante,PNP,,,FALSE,FALSE,
Javier,Molina Pagán,,M,FALSE,,,5,,senador,PNP,,,FALSE,FALSE,
Javier,Velázquez,,M,FALSE,,,,34,representante,PNP,,,FALSE,FALSE,
Javier D.,Jiménez Pérez,/static/images/profile_images/Javier_D_Jimenez_Perez_6181.jpg,M,TRUE,,,,,gobernador,PD,,,FALSE,TRUE,Javier Jiménez Pérez
Javier Fermin,Concepción Vázquez,/static/images/profile_images/Javier_Fermin_Concepcion_Vazquez_5167.jpg,M,TRUE,,,6,,senador,PD,,,FALSE,TRUE,Javier F. Concepción Vázquez
Javier Luis,Bonnin Orozco,/static/images/profile_images/Javier_Luis_Bonnin_Orozco_6801.jpg,M,TRUE,,Ponce,,,alcalde,MVC,,,FALSE,TRUE,
Jayson (Jay),Martínez Maldonado,/static/images/profile_images/Jayson_Israel_Martinez_3134.jpg,M,TRUE,,Lajas,,,alcalde,PNP,,,FALSE,TRUE,Jayson (Jay) Martínez
Jean Carlo Manuel,Meléndez Rodríguez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jeanette,Pagán La Luz,/static/images/profile_images/Jeanette_Pagan_La_Luz_7928.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Jean Paul,Carrillo Cáceres,/static/images/profile_images/Jean_Paul_Carrillo_Caceres_7198.jpg,M,TRUE,,,,35,representante,PNP,,,FALSE,TRUE,
Jeidy Coral,Román Irizarry,/static/images/profile_images/Jeidy_Coral_Roman_Irizarry_5263.jpg,F,TRUE,,Lares,,,alcalde,PIP,,,FALSE,TRUE,
Jeison,Rosa,/static/images/profile_images/Jeison_Rosa_7301.jpg,M,TRUE,,,4,,senador,PNP,,,FALSE,TRUE,Jeison Rosa (El Calvito)
Jennifer,González Colón,static/images/profile_images/Jenniffer_Gonzalez.jpeg,F,TRUE,,,,,gobernador,PNP,,,FALSE,TRUE,Jenniffer González
Jennifer,López Contreras,static/images/profile_images/jennifer-lopez-contreras.jpeg,F,TRUE,,,7,,senador,PD,,,FALSE,TRUE,
Jennyfer,Rivera Berríos,/static/images/profile_images/Jennyfer_Rivera_Berrios_7606.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Jermmy,Otero Pagán,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jerry,Nieves Rosario,/static/images/profile_images/Jerry_Zahamir_Nieves_Rosario_4617.jpg,M,TRUE,,,,13,representante,PNP,,,FALSE,TRUE,
Jerry Louis,Medina Arroyo,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jeslyn M.,Hernández González,/static/images/profile_images/Jeslyn_Marie_Hernandez_Gonzalez_0839.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Jessica,De Jesús Seda,,F,TRUE,,,,,,,,,FALSE,FALSE,
Jessie,Cortés Ramos,/static/images/profile_images/Jessie_Cortes_7707.jpg,M,TRUE,930,,,18,representante,PPD,,,FALSE,TRUE,
Jesús,Resto,/static/images/profile_images/Jesus_Edgardo_Resto_Rivera_7918.jpg,M,TRUE,,Ciales,,,alcalde,PPD,,,FALSE,TRUE,
Jesús,Santa Rodríguez,/static/images/profile_images/Jesus_F_Santa_Rodriguez_9164.jpg,M,TRUE,896,,,31,representante,PPD,,,FALSE,TRUE,
Jesús Antonio,Colón Rosado,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jesús Armando,Hernández Arroyo,/static/images/profile_images/jesus-armando-hernandez-arroyo.jpeg,M,TRUE,,,,26,representante,PPD,,,FALSE,TRUE,Jesús (Chui) Hernández Arroyo
Jesús E. (Gardy),Colón Berlingeri,/static/images/profile_images/jesus-e.-(gardy)-colon-berlingeri.jpeg,M,TRUE,,Orocovis,,,alcalde,PNP,,,FALSE,TRUE,Jesús E. Colón Berlingeri
Jesús (Jerry),Márquez Rodríguez,/static/images/profile_images/Jesus_Marquez_Rodriguez_2956.jpg,M,TRUE,,Luquillo,,,alcalde,PPD,,,FALSE,TRUE,
Jesús M.,Dávila Molina,/static/images/profile_images/Jesus_Davila_Molina_0956.jpg,M,TRUE,,,,8,representante,PIP,,,FALSE,TRUE,Jesús M. Dávila
Jesús M.,Rodríguez Rivera,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jesús M.,Roque Cabrera,/static/images/profile_images/Jesus_M_Roque_Cabrera_8015.jpg,M,TRUE,,,,32,representante,PIP,,,FALSE,FALSE,
Jesús Manuel,Ortíz González,/static/images/profile_images/Jesus_Manuel_Ortiz_Gonzalez_4340.jpg,M,TRUE,912,,,,gobernador,PPD,,,FALSE,TRUE,Jesús Manuel Ortíz
Jesús (Nolo),Figueroa,/static/images/profile_images/Jesus_Manuel_Figueroa_Torres_2367.jpg,M,TRUE,,,,12,representante,PNP,,,FALSE,TRUE,
Jhondee,Canales,/static/images/profile_images/Jhondee_Nell_Canales_Lora_4430.jpg,M,TRUE,,Loíza,,,alcalde,PNP,,,FALSE,TRUE,
Joanie,Vélez Albino,,F,TRUE,,,,,,,,,FALSE,FALSE,
Joanne Marie,Rodríguez Veve,/static/images/profile_images/Joanne_Marie_Rodriguez_Veve_8315.jpg,F,TRUE,859,,ACUMULACION,,senador,PD,,,FALSE,TRUE,Joanne Rodríguez Veve
Joaquín,Faria Serrano,,M,TRUE,,,,,,,,,FALSE,FALSE,
Joaquín,González Pérez,/static/images/profile_images/Joaquin_Faria_Serrano_7188.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jocelyne M.,Rodríguez Negrón,/static/images/profile_images/Jocelyne_Mary_Rodriguez_Negron_0470.jpg,F,TRUE,884,Mayagüez,,,alcalde,PPD,,,FALSE,FALSE,
Joe (Joito),Colón,/static/images/profile_images/Joe_Alexis_Colon_Rodriguez_1333.jpg,M,TRUE,,,,22,representante,PNP,,,FALSE,TRUE,
Joel,Domínguez Figueroa,/static/images/profile_images/Joel_Dominguez_Figueroa_9035.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Joel,Félix Peña,,M,TRUE,,,,,,,,,FALSE,FALSE,
Joel,Flores Cruz,,M,FALSE,,San Lorenzo,,,alcalde,PPD,,,FALSE,FALSE,
Joel,Sánchez Ayala,/static/images/profile_images/Joel_Sanchez_Ayala_7829.jpg,M,TRUE,,,,20,representante,PPD,,,FALSE,TRUE,
Joel,Sánchez Rodríguez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Joel,Vázquez Rosario,/static/images/profile_images/Joel_Vazquez_Rosario_0231.jpg,M,TRUE,,,,2,representante,MVC,,,FALSE,TRUE,
Joel,Vega Torres,/static/images/profile_images/Joel_Vega_Torres_7695.jpg,M,TRUE,,San Germán,,,alcalde,PIP,,,FALSE,TRUE,
Joel A.,Osorio Chiclana,,M,TRUE,,,,,,,,,FALSE,FALSE,
Joel Alexis,Aponte Albino,,M,TRUE,,,,,,,,,FALSE,FALSE,
Joel Andrés,Amaro Rodríguez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Joel Isaac,Franqui Atiles,/static/images/profile_images/Joel_Isaac_Franqui_Atiles_6756.jpg,M,TRUE,880,,,15,representante,PNP,,,FALSE,TRUE,Joel Franqui Atiles
Joel Misael,Arroyo Nuñez,/static/images/profile_images/Joel_Misael_Arroyo_Nuñez_1087.jpg,M,TRUE,,,,14,representante,PIP,,,FALSE,FALSE,
Johanna,Pérez Maldonado,,F,TRUE,,,,,,,,,FALSE,FALSE,
Johanna Liz,Santiago Santiago,/static/images/profile_images/Johanna_Liz_Santiago_Santiago_9093.jpg,F,TRUE,,,,36,representante,MVC,,,FALSE,TRUE,
Johann J.,García Reyes,,M,TRUE,,,,,,,,,FALSE,FALSE,
John,Corales Cabrera,,M,TRUE,,,,,,,,,FALSE,FALSE,
John,Dávila Andino,/static/images/profile_images/John_Davila_Andino_9939.jpg,M,TRUE,,San Lorenzo,,,alcalde,PPD,,,FALSE,TRUE,
John,Edison Pérez,/static/images/profile_images/John_Edison_Perez_2407.jpg,M,TRUE,,Mayagüez,,,alcalde,PD,,,FALSE,TRUE,
Jonathan,Aponte Santini,/static/images/profile_images/Jonathan_Omar_Aponte_Santini_8693.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jonathan,Díaz González,,M,FALSE,,,,38,representante,PNP,,,FALSE,FALSE,
Jorge,López Santiago,/static/images/profile_images/Jorge_Armando_Lopez_Santiago_6619.jpg,M,TRUE,,,,39,representante,PNP,,,FALSE,TRUE,Jorge (Piku) López Santiago
Jorge,Malavé Santiago,/static/images/profile_images/Jorge_Malave_Santiago_9932.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jorge,Maldonado Ríos,/static/images/profile_images/Jorge_Maldonado_Rios_4494.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jorge,Quiles Gordillo,,M,FALSE,,,,ACUMULACION,representante,PPD,,,FALSE,FALSE,
Jorge,Ramos Vélez,/static/images/profile_images/Jorge_Alberto_Ramos_Velez_2951.jpg,M,TRUE,,San Germán,,,alcalde,PPD,,,FALSE,TRUE,
Jorge,Rodríguez Pérez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jorge,Román Salas,/static/images/profile_images/Jorge_Roman_Salas_6660.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jorge,Ruíz,,M,FALSE,,Hatillo,,,alcalde,PPD,,,FALSE,FALSE,
Jorge A. (Jorgito),Morales Wiscovitch,/static/images/profile_images/Jorge_A_Morales_Wiscovitch_9274.jpg,M,TRUE,,Cabo Rojo,,,alcalde,PNP,,,FALSE,TRUE,Jorge Morales Wiscovitch (Jorgito)
Jorge Alberto,Pérez Díaz,/static/images/profile_images/Jorge_Alberto_Perez_Diaz_0315.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jorge Alexis,Cintrón Santana,/static/images/profile_images/Jorge_Alexis_Cintron_Santana_6579.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Jorge Alfredo,Rivera Segarra,/static/images/profile_images/Jorge_Alfredo_Rivera_Segarra_6011.jpg,M,TRUE,,,,22,representante,PPD,,,FALSE,TRUE,
Jorge Emmanuel,Báez Pagán,,M,FALSE,,,,ACUMULACION,representante,PNP,,,FALSE,FALSE,
Jorge (Georgie),Navarro Suárez,/static/images/profile_images/Jorge_L_Navarro_Suarez_9838.jpg,M,TRUE,870,,,5,representante,PNP,,,FALSE,TRUE,
Jorge (Georgie),Valentín,,M,FALSE,,,,17,representante,PNP,,,FALSE,FALSE,
Jorge (Jc),Colón,,M,FALSE,,Ponce,,,alcalde,PNP,,,FALSE,FALSE,
Jorge (Jorgito),Pérez Heredia,/static/images/profile_images/Jorge_A_Perez_Heredia_2360.jpg,M,TRUE,,Utuado,,,alcalde,PNP,,,FALSE,TRUE,Jorge (Jorgito) Pérez
Jorge L,Vélez Acevedo,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jorge L. (Georgie),González Otero,/static/images/profile_images/Jorge_L_Gonzalez_Otero_0724.jpg,M,TRUE,,Jayuya,,,alcalde,PPD,,,FALSE,TRUE,Jorge (Georgie) González
Jorge Luis,Márquez Pérez,/static/images/profile_images/Jorge_Luis_Marquez_Perez_7983.jpg,M,TRUE,,Maunabo,,,alcalde,PPD,,,FALSE,TRUE,
Jorge Luis,Ortíz García,,M,TRUE,,,,,,,,,FALSE,FALSE,
Jorge Luis,Ramos Ruíz,/static/images/profile_images/Jorge_Luis_Ramos_Ruiz_9129.jpg,M,TRUE,,Mayagüez,,,alcalde,PPD,,,FALSE,TRUE,
Jorge R.,Marquina González-Abreu,,M,TRUE,,,,,,,,,FALSE,FALSE,
José,Aponte Hernández,/static/images/profile_images/Jose_F_Aponte_Hernandez_4028.jpg,M,TRUE,914,,,ACUMULACION,representante,PNP,,,FALSE,TRUE,
José,Balaguer Jusino,/static/images/profile_images/Jose_Arturo_Balaguer_Jusino_2790.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José,Galán,,M,FALSE,,,,11,representante,PNP,,,FALSE,FALSE,
José,García Morales,,M,TRUE,,Cabo Rojo,,,alcalde,MVC,,,FALSE,TRUE,José E. García Morales
José,Lajara Sanabria,,M,TRUE,,,,,,,,,FALSE,FALSE,
José,Manuel Fernández,,M,TRUE,,,,,,,,,FALSE,FALSE,
José,Rosario Meléndez,,M,FALSE,,Cataño,,,alcalde,PPD,,,FALSE,FALSE,
José A,Morell Pérez,,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Bonilla Colón,,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Bonilla Morales,/static/images/profile_images/Jose_Angel_Bonilla_Morales_4233.jpg,M,TRUE,,,4,,senador,PD,,,FALSE,TRUE,
José A.,Chacón Soto,,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Cruz Lugo,/static/images/profile_images/jose-a.-cruz-lugo.jpeg,M,TRUE,,Corozal,,,alcalde,PPD,,,FALSE,TRUE,
José A.,Díaz Peña,/static/images/profile_images/Jose_Albelto_Diaz_Peña_0418.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,González Vázquez,,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Juan Guzmán,/static/images/profile_images/Jose_A_Juan_Guzman_9188.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Laureano Martínez,/static/images/profile_images/Jose_A_Laureano_Martinez_2705.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Linares Hernández,/static/images/profile_images/Jose_A_Linares_Hernandez_0034.jpg,M,TRUE,,,,20,representante,MVC,,,FALSE,TRUE,José (Tony) Linares Hernández 
José A.,Lugo Vega,/static/images/profile_images/Jose_A_Lugo_Vega_0993.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Martínez López,/static/images/profile_images/Jose_A_Martinez_Lopez_1876.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Rivera,,M,FALSE,,,ACUMULACION,,senador,PPD,,,FALSE,FALSE,
José A.,Rodríguez Otero,/static/images/profile_images/Jose_A_Rodriguez_Otero_4407.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Rosario Díaz,,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Sánchez González,static/images/profile_images/jose-a.-sanchez-gonzalez.jpeg,M,TRUE,,Manatí,,,alcalde,PNP,,,FALSE,TRUE,
José A.,Santos Rodríguez,,M,TRUE,,,,,,,,,FALSE,FALSE,
José A.,Torres Archilla,,M,TRUE,,,,,,,,,FALSE,FALSE,
José A. (Josian),Santiago,/static/images/profile_images/Jose_A_Santiago_Rivera_9890.jpg,M,TRUE,,,ACUMULACION,,senador,PPD,,,FALSE,TRUE,José (Josian) Santiago
José Alberto,Bilbraut Montañez,/static/images/profile_images/Jose_Alberto_Bilbraut_Montañez_1274.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José Alberto,González Gilbes,,M,TRUE,,,,,,,,,FALSE,FALSE,
José Alberto,Hernández Lázaro,,M,FALSE,,,,24,representante,MVC,,,FALSE,FALSE,
José Alberto,Hernández Lázaro,static/images/profile_images/jose-alberto-hernandez-lazaro.jpeg,M,TRUE,,,,24,representante,MVC,,,FALSE,TRUE,José A. Hernández Lázaro
José Alberto,Pagán,static/images/profile_images/jose-alberto-pagan.jpeg,M,TRUE,,,5,,senador,PD,,,FALSE,TRUE,José Alberto Hernández Pagán
José Alberto,Vázquez Quiles,/static/images/profile_images/Jose_Alberto_Vazquez_Quiles_6817.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José Alfredo,Candelaria Curbelo,/static/images/profile_images/Jose_Alfredo_Candelaria_Curbelo_1608.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Joséan,González Febres,/static/images/profile_images/Josean_Gonzalez_Febres_9127.jpg,M,TRUE,,Peñuelas,,,alcalde,PNP,,,FALSE,TRUE,
José Ángel,Arzuaga Meléndez,,M,FALSE,,Juncos,,,alcalde,PNP,,,FALSE,FALSE,
José Ángel,Cortés,static/images/profile_images/jose-angel-cortes.jpeg,M,TRUE,,Florida,,,alcalde,PPD,,,FALSE,TRUE,José Ángel Crespo Cortés
José (Ángelo),López Agosto,,M,TRUE,,,,,,,,,FALSE,FALSE,
José Aníbal (Joey),Meléndez Méndez,/static/images/profile_images/Jose_Anibal_Melendez_Mendez_7783.jpg,M,TRUE,,Fajardo,,,alcalde,PNP,,,FALSE,TRUE,
José Antonio,Cochran Sánchez,/static/images/profile_images/Jose_Antonio_Cochran_Sanchez_2339.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
José Antonio,Feliciano Rodríguez,,M,TRUE,,,,,,,,,FALSE,FALSE,
