Full Name,Precinct,Order
José Aponte Hernández,091,3
Leyda Cruz,091,3
Swanny Enit Vargas Laureano,091,3
Elizabeth Torres Rodríguez,092,3
Gabriel López Arrieta,092,3
Keren Riquelme Cabrera,092,3
Luis Javier (Javy) Hernández,092,3
Tatiana Pérez Ramírez,092,3
Elizabeth Torres Rodríguez,093,3
Ángel Toledo López,093,3
Gabriel F. Rodríguez Aguiló,093,3
José Luis Dalmau Santiago,093,3
Ramón Torres,093,3
Elizabeth Torres Rodríguez,094,3
José A. (Josian) Santiago,094,3
Keren Riquelme Cabrera,094,3
Swanny Enit Vargas Laureano,094,3
Tatiana Pérez Ramírez,094,3
Elizabeth Torres Rodríguez,095,3
Ángel Toledo López,095,3
Gabriel F. Rodríguez Aguiló,095,3
José A. (Josian) Santiago,095,3
Swanny Enit Vargas Laureano,095,3
Elizabeth Torres Rodríguez,096,3
Gabriel López Arrieta,096,3
José (Pichy) Torres Zamora,096,3
Luis Javier (Javy) Hernández,096,3
Roxanna I. Soto Aguilú (Abogada Motorizada),096,3
Elizabeth Torres Rodríguez,097,3
José A. (Josian) Santiago,097,3
Lourdes Ramos,097,3
Swanny Enit Vargas Laureano,097,3
Thomas Rivera Schatz,097,3
Elizabeth Torres Rodríguez,098,3
José Luis Dalmau Santiago,098,3
Keren Riquelme Cabrera,098,3
Ramón Torres,098,3
Tatiana Pérez Ramírez,098,3
Elizabeth Torres Rodríguez,099,3
Ada Álvarez Conde,099,3
Héctor Ferrer,099,3
José Aponte Hernández,099,3
Leyda Cruz,099,3
Elizabeth Torres Rodríguez,100,3
José Aponte Hernández,100,3
José Luis Dalmau Santiago,100,3
Leyda Cruz,100,3
Ramón Torres,100,3
Elizabeth Torres Rodríguez,101,3
José A. (Josian) Santiago,101,3
Lourdes Ramos,101,3
Swanny Enit Vargas Laureano,101,3
Thomas Rivera Schatz,101,3
Elizabeth Torres Rodríguez,102,3
José A. (Josian) Santiago,102,3
Lourdes Ramos,102,3
Swanny Enit Vargas Laureano,102,3
Thomas Rivera Schatz,102,3
Elizabeth Torres Rodríguez,103,3
Ángel Toledo López,103,3
Gabriel F. Rodríguez Aguiló,103,3
Luis Javier (Javy) Hernández,103,3
Elizabeth Torres Rodríguez,104,3
José A. (Josian) Santiago,104,3
José Aponte Hernández,104,3
Leyda Cruz,104,3
Swanny Enit Vargas Laureano,104,3
Elizabeth Torres Rodríguez,105,3
José A. (Josian) Santiago,105,3
José Aponte Hernández,105,3
Leyda Cruz,105,3
Swanny Enit Vargas Laureano,105,3
Elizabeth Torres Rodríguez,106,3
Ada Álvarez Conde,106,3
Gregorio Matías Rosario,106,3
Héctor Ferrer,106,3
José (Che) Pérez,106,3
Elizabeth Torres Rodríguez,107,3
José A. (Josian) Santiago,107,3
José Aponte Hernández,107,3
Leyda Cruz,107,3
Swanny Enit Vargas Laureano,107,3
Elizabeth Torres Rodríguez,108,3
Gregorio Matías Rosario,108,3
José (Che) Pérez,108,3
José Luis Dalmau Santiago,108,3
Ramón Torres,108,3
Elizabeth Torres Rodríguez,109,3
Ada Álvarez Conde,109,3
Héctor Ferrer,109,3
José Aponte Hernández,109,3
Leyda Cruz,109,3
Elizabeth Torres Rodríguez,110,3
Ada Álvarez Conde,110,3
Héctor Ferrer,110,3
José Aponte Hernández,110,3
Leyda Cruz,110,3
Elizabeth Torres Rodríguez,111,3
Ada Álvarez Conde,111,3
Héctor Ferrer,111,3
José (Pichy) Torres Zamora,111,3
Roxanna I. Soto Aguilú (Abogada Motorizada),111,3
Elizabeth Torres Rodríguez,112,3
Gabriel López Arrieta,112,3
Lourdes Ramos,112,3
Luis Javier (Javy) Hernández,112,3
Thomas Rivera Schatz,112,3
Elizabeth Torres Rodríguez,113,3
Ada Álvarez Conde,113,3
Héctor Ferrer,113,3
Keren Riquelme Cabrera,113,3
Tatiana Pérez Ramírez,113,3
Elizabeth Torres Rodríguez,114,3
José Luis Dalmau Santiago,114,3
Lourdes Ramos,114,3
Ramón Torres,114,3
Thomas Rivera Schatz,114,3
Ada Álvarez Conde,001,4
Héctor Ferrer,001,4
Keren Riquelme Cabrera,001,4
Tatiana Pérez Ramírez,001,4
Ángel Toledo López,002,4
Gabriel F. Rodríguez Aguiló,002,4
Gabriel López Arrieta,002,4
Luis Javier (Javy) Hernández,002,4
José Luis Dalmau Santiago,003,4
Lourdes Ramos,003,4
Ramón Torres,003,4
Thomas Rivera Schatz,003,4
José Aponte Hernández,004,4
Leyda Cruz,004,4
José A. (Josian) Santiago,004,4
Swanny Enit Vargas Laureano,004,4
Gabriel López Arrieta,005,4
Gregorio Matías Rosario,005,4
José (Che) Pérez,005,4
Luis Javier (Javy) Hernández,005,4
Ada Álvarez Conde,006,4
Gregorio Matías Rosario,006,4
Héctor Ferrer,006,4
José (Che) Pérez,006,4
Ada Álvarez Conde,007,4
Héctor Ferrer,007,4
José Aponte Hernández,007,4
Leyda Cruz,007,4
José A. (Josian) Santiago,008,4
Lourdes Ramos,008,4
Swanny Enit Vargas Laureano,008,4
Thomas Rivera Schatz,008,4
José A. (Josian) Santiago,009,4
Lourdes Ramos,009,4
Swanny Enit Vargas Laureano,009,4
Thomas Rivera Schatz,009,4
José A. (Josian) Santiago,010,4
Lourdes Ramos,010,4
Swanny Enit Vargas Laureano,010,4
Thomas Rivera Schatz,010,4
Gabriel López Arrieta,011,4
Gregorio Matías Rosario,011,4
José (Che) Pérez,011,4
Luis Javier (Javy) Hernández,011,4
José (Pichy) Torres Zamora,012,4
José Luis Dalmau Santiago,012,4
Ramón Torres,012,4
Roxanna I. Soto Aguilú (Abogada Motorizada),012,4
José (Pichy) Torres Zamora,013,4
José Luis Dalmau Santiago,013,4
Ramón Torres,013,4
Roxanna I. Soto Aguilú (Abogada Motorizada),013,4
Ada Álvarez Conde,014,4
Ángel Toledo López,014,4
Gabriel F. Rodríguez Aguiló,014,4
Héctor Ferrer,014,4
Ángel Toledo López,015,4
Gabriel F. Rodríguez Aguiló,015,4
Gabriel López Arrieta,015,4
Luis Javier (Javy) Hernández,015,4
José (Pichy) Torres Zamora,016,4
José Luis Dalmau Santiago,016,4
Ramón Torres,016,4
Roxanna I. Soto Aguilú (Abogada Motorizada),016,4
José (Pichy) Torres Zamora,017,4
José Luis Dalmau Santiago,017,4
Ramón Torres,017,4
Roxanna I. Soto Aguilú (Abogada Motorizada),017,4
Ada Álvarez Conde,018,4
Ángel Toledo López,018,4
Gabriel F. Rodríguez Aguiló,018,4
Héctor Ferrer,018,4
Ada Álvarez Conde,019,4
Ángel Toledo López,019,4
Gabriel F. Rodríguez Aguiló,019,4
Héctor Ferrer,019,4
José (Pichy) Torres Zamora,020,4
José Luis Dalmau Santiago,020,4
Ramón Torres,020,4
Roxanna I. Soto Aguilú (Abogada Motorizada),020,4
Gabriel López Arrieta,021,4
José Aponte Hernández,021,4
Leyda Cruz,021,4
Luis Javier (Javy) Hernández,021,4
Gabriel López Arrieta,022,4
José Aponte Hernández,022,4
Leyda Cruz,022,4
Luis Javier (Javy) Hernández,022,4
Ada Álvarez Conde,023,4
Héctor Ferrer,023,4
José A. (Josian) Santiago,023,3
Roxanna I. Soto Aguilú (Abogada Motorizada),023,4
Ada Álvarez Conde,024,4
Héctor Ferrer,024,4
Keren Riquelme Cabrera,024,4
Tatiana Pérez Ramírez,024,4
José Luis Dalmau Santiago,025,4
Lourdes Ramos,025,4
Ramón Torres,025,4
Thomas Rivera Schatz,025,4
José A. (Josian) Santiago,026,4
José Aponte Hernández,026,4
Leyda Cruz,026,4
Swanny Enit Vargas Laureano,026,4
José A. (Josian) Santiago,027,4
Keren Riquelme Cabrera,027,4
Swanny Enit Vargas Laureano,027,4
Tatiana Pérez Ramírez,027,4
Gabriel López Arrieta,028,4
Lourdes Ramos,028,4
Luis Javier (Javy) Hernández,028,4
Thomas Rivera Schatz,028,4
Gabriel López Arrieta,029,4
Lourdes Ramos,029,4
Luis Javier (Javy) Hernández,029,4
Thomas Rivera Schatz,029,4
Ada Álvarez Conde,030,4
Héctor Ferrer,030,4
José Aponte Hernández,030,4
Leyda Cruz,030,4
José (Pichy) Torres Zamora,031,4
José A. (Josian) Santiago,031,4
Roxanna I. Soto Aguilú (Abogada Motorizada),031,4
Swanny Enit Vargas Laureano,031,4
Gregorio Matías Rosario,032,4
José (Che) Pérez,032,4
José A. (Josian) Santiago,032,4
Swanny Enit Vargas Laureano,032,4
Ada Álvarez Conde,033,4
Ángel Toledo López,033,4
Gabriel F. Rodríguez Aguiló,033,4
Héctor Ferrer,033,4
José A. (Josian) Santiago,034,4
José Aponte Hernández,034,4
Leyda Cruz,034,4
Swanny Enit Vargas Laureano,034,4
José (Pichy) Torres Zamora,035,4
José Luis Dalmau Santiago,035,4
Ramón Torres,035,4
Roxanna I. Soto Aguilú (Abogada Motorizada),035,4
José (Pichy) Torres Zamora,036,4
José Luis Dalmau Santiago,036,4
Ramón Torres,036,4
Roxanna I. Soto Aguilú (Abogada Motorizada),036,4
José (Pichy) Torres Zamora,037,4
José Luis Dalmau Santiago,037,4
Ramón Torres,037,4
Roxanna I. Soto Aguilú (Abogada Motorizada),037,4
José Luis Dalmau Santiago,038,4
Lourdes Ramos,038,4
Ramón Torres,038,4
Thomas Rivera Schatz,038,4
Ada Álvarez Conde,039,4
Héctor Ferrer,039,4
José Aponte Hernández,039,4
Leyda Cruz,039,4
José A. (Josian) Santiago,040,4
Lourdes Ramos,040,4
Swanny Enit Vargas Laureano,040,4
Thomas Rivera Schatz,040,4
Gabriel López Arrieta,041,4
Keren Riquelme Cabrera,041,4
Luis Javier (Javy) Hernández,041,4
Tatiana Pérez Ramírez,041,4
Gabriel López Arrieta,042,4
José Aponte Hernández,042,4
Leyda Cruz,042,4
Luis Javier (Javy) Hernández,042,4
Gabriel López Arrieta,043,4
José (Pichy) Torres Zamora,043,4
Luis Javier (Javy) Hernández,043,4
Roxanna I. Soto Aguilú (Abogada Motorizada),043,4
Gabriel López Arrieta,044,4
José (Pichy) Torres Zamora,044,4
Luis Javier (Javy) Hernández,044,4
Roxanna I. Soto Aguilú (Abogada Motorizada),044,4
Ángel Toledo López,045,4
Gabriel F. Rodríguez Aguiló,045,4
José A. (Josian) Santiago,045,4
Swanny Enit Vargas Laureano,045,4
Ada Álvarez Conde,046,4
Ángel Toledo López,046,4
Gabriel F. Rodríguez Aguiló,046,4
Héctor Ferrer,046,4
José Aponte Hernández,047,4
José Luis Dalmau Santiago,047,4
Leyda Cruz,047,4
Ramón Torres,047,4
Gabriel López Arrieta,048,4
Lourdes Ramos,048,4
Luis Javier (Javy) Hernández,048,4
Thomas Rivera Schatz,048,4
Ada Álvarez Conde,049,4
Héctor Ferrer,049,4
Lourdes Ramos,049,4
Thomas Rivera Schatz,049,4
José A. (Josian) Santiago,050,4
Lourdes Ramos,050,4
Swanny Enit Vargas Laureano,050,4
Thomas Rivera Schatz,050,4
Gabriel López Arrieta,051,4
Gregorio Matías Rosario,051,4
José (Che) Pérez,051,4
Luis Javier (Javy) Hernández,051,4
Gabriel López Arrieta,052,4
Gregorio Matías Rosario,052,4
José (Che) Pérez,052,4
Luis Javier (Javy) Hernández,052,4
José Luis Dalmau Santiago,053,4
Keren Riquelme Cabrera,053,4
Ramón Torres,053,4
Tatiana Pérez Ramírez,053,4
Gabriel López Arrieta,054,4
José (Pichy) Torres Zamora,054,4
Luis Javier (Javy) Hernández,054,4
Roxanna I. Soto Aguilú (Abogada Motorizada),054,4
Gabriel López Arrieta,055,4
Keren Riquelme Cabrera,055,4
Luis Javier (Javy) Hernández,055,4
Tatiana Pérez Ramírez,055,4
Ángel Toledo López,056,4
Gabriel F. Rodríguez Aguiló,056,4
José A. (Josian) Santiago,056,4
Swanny Enit Vargas Laureano,056,4
Ángel Toledo López,057,4
Gabriel F. Rodríguez Aguiló,057,4
José A. (Josian) Santiago,057,4
Swanny Enit Vargas Laureano,057,4
Ángel Toledo López,058,4
Gabriel F. Rodríguez Aguiló,058,4
José Luis Dalmau Santiago,058,4
Ramón Torres,058,4
Gregorio Matías Rosario,059,4
José (Che) Pérez,059,4
José Luis Dalmau Santiago,059,4
Ramón Torres,059,4
Ángel Toledo López,060,4
Gabriel F. Rodríguez Aguiló,060,4
Gabriel López Arrieta,060,4
Luis Javier (Javy) Hernández,060,4
Ramón Torres,060,1
José A. (Josian) Santiago,061,4
Keren Riquelme Cabrera,061,4
Swanny Enit Vargas Laureano,061,4
Tatiana Pérez Ramírez,061,4
Ada Álvarez Conde,062,4
Héctor Ferrer,062,4
Lourdes Ramos,062,4
Thomas Rivera Schatz,062,4
José A. (Josian) Santiago,063,4
José Aponte Hernández,063,4
Leyda Cruz,063,4
Swanny Enit Vargas Laureano,063,4
José A. (Josian) Santiago,064,4
José Aponte Hernández,064,4
Leyda Cruz,064,4
Swanny Enit Vargas Laureano,064,4
Héctor Ferrer,065,4
Keren Riquelme Cabrera,065,4
Tatiana Pérez Ramírez,065,4
Ada Álvarez Conde,066,4
Gregorio Matías Rosario,066,4
Héctor Ferrer,066,4
José (Che) Pérez,066,4
Gabriel López Arrieta,067,4
José Aponte Hernández,067,4
Leyda Cruz,067,4
Luis Javier (Javy) Hernández,067,4
Ada Álvarez Conde,068,4
Héctor Ferrer,068,4
Keren Riquelme Cabrera,068,4
Tatiana Pérez Ramírez,068,4
Gabriel López Arrieta,069,4
José Aponte Hernández,069,4
Leyda Cruz,069,4
Luis Javier (Javy) Hernández,069,4
José (Pichy) Torres Zamora,070,4
José A. (Josian) Santiago,070,4
Roxanna I. Soto Aguilú (Abogada Motorizada),070,4
Swanny Enit Vargas Laureano,070,4
José (Pichy) Torres Zamora,071,4
José A. (Josian) Santiago,071,4
Roxanna I. Soto Aguilú (Abogada Motorizada),071,4
Swanny Enit Vargas Laureano,071,4
Ángel Toledo López,072,4
Gabriel F. Rodríguez Aguiló,072,4
José Luis Dalmau Santiago,072,4
Ramón Torres,072,4
Ángel Toledo López,073,4
Gabriel F. Rodríguez Aguiló,073,4
José A. (Josian) Santiago,073,4
Swanny Enit Vargas Laureano,073,4
Ángel Toledo López,074,4
Gabriel F. Rodríguez Aguiló,074,4
José Luis Dalmau Santiago,074,4
Ramón Torres,074,4
Ada Álvarez Conde,075,4
Héctor Ferrer,075,4
Keren Riquelme Cabrera,075,4
Tatiana Pérez Ramírez,075,4
José Luis Dalmau Santiago,076,4
Lourdes Ramos,076,4
Ramón Torres,076,4
Thomas Rivera Schatz,076,4
Gabriel López Arrieta,077,4
Keren Riquelme Cabrera,077,4
Luis Javier (Javy) Hernández,077,4
Tatiana Pérez Ramírez,077,4
Gabriel López Arrieta,078,4
José (Pichy) Torres Zamora,078,4
Luis Javier (Javy) Hernández,078,4
Roxanna I. Soto Aguilú (Abogada Motorizada),078,4
Gregorio Matías Rosario,079,4
José (Che) Pérez,079,4
José A. (Josian) Santiago,079,4
Swanny Enit Vargas Laureano,079,4
Ángel Toledo López,080,4
Gabriel F. Rodríguez Aguiló,080,4
José Luis Dalmau Santiago,080,4
Ramón Torres,080,4
José (Pichy) Torres Zamora,081,4
José Luis Dalmau Santiago,081,4
Ramón Torres,081,4
Roxanna I. Soto Aguilú (Abogada Motorizada),081,4
Gabriel López Arrieta,082,4
Keren Riquelme Cabrera,082,4
Luis Javier (Javy) Hernández,082,4
Tatiana Pérez Ramírez,082,4
Gabriel López Arrieta,083,4
Keren Riquelme Cabrera,083,4
Luis Javier (Javy) Hernández,083,4
Tatiana Pérez Ramírez,083,4
Ángel Toledo López,084,4
Gabriel F. Rodríguez Aguiló,084,4
José A. (Josian) Santiago,084,4
Swanny Enit Vargas Laureano,084,4
José (Pichy) Torres Zamora,085,4
José Luis Dalmau Santiago,085,4
Ramón Torres,085,4
Roxanna I. Soto Aguilú (Abogada Motorizada),085,4
José Luis Dalmau Santiago,086,4
Keren Riquelme Cabrera,086,4
Ramón Torres,086,4
Tatiana Pérez Ramírez,086,4
José Luis Dalmau Santiago,087,4
Keren Riquelme Cabrera,087,4
Ramón Torres,087,4
Tatiana Pérez Ramírez,087,4
Gregorio Matías Rosario,088,4
José (Che) Pérez,088,4
José Luis Dalmau Santiago,088,4
Ramón Torres,088,4
José Luis Dalmau Santiago,089,4
Lourdes Ramos,089,4
Ramón Torres,089,4
Thomas Rivera Schatz,089,4
José Luis Dalmau Santiago,090,4
Lourdes Ramos,090,4
Ramón Torres,090,4
Thomas Rivera Schatz,090,4
Ada Álvarez Conde,091,4
Gregorio Matías Rosario,091,4
Héctor Ferrer,091,4
José (Che) Pérez,091,4
José Luis Dalmau Santiago,092,4
Lourdes Ramos,092,4
Ramón Torres,092,4
Thomas Rivera Schatz,092,4
José A. (Josian) Santiago,093,4
José Aponte Hernández,093,4
Leyda Cruz,093,4
Swanny Enit Vargas Laureano,093,4
Ada Álvarez Conde,094,4
Héctor Ferrer,094,4
Lourdes Ramos,094,4
Thomas Rivera Schatz,094,4
Ada Álvarez Conde,095,4
Héctor Ferrer,095,4
José Aponte Hernández,095,4
Leyda Cruz,095,4
José Luis Dalmau Santiago,096,4
Keren Riquelme Cabrera,096,4
Ramón Torres,096,4
Tatiana Pérez Ramírez,096,4
Ada Álvarez Conde,097,4
Ángel Toledo López,097,4
Gabriel F. Rodríguez Aguiló,097,4
Héctor Ferrer,097,4
José A. (Josian) Santiago,098,4
Lourdes Ramos,098,4
Thomas Rivera Schatz,098,4
Gabriel López Arrieta,099,4
Gregorio Matías Rosario,099,4
José (Che) Pérez,099,4
Luis Javier (Javy) Hernández,099,4
Gregorio Matías Rosario,100,4
José (Che) Pérez,100,4
José A. (Josian) Santiago,100,4
Swanny Enit Vargas Laureano,100,4
Ada Álvarez Conde,101,4
Ángel Toledo López,101,4
Gabriel F. Rodríguez Aguiló,101,4
Héctor Ferrer,101,4
Ada Álvarez Conde,102,4
Ángel Toledo López,102,4
Gabriel F. Rodríguez Aguiló,102,4
Héctor Ferrer,102,4
Gabriel López Arrieta,103,3
José Aponte Hernández,103,4
José Luis Dalmau Santiago,103,4
Leyda Cruz,103,4
Ramón Torres,103,4
Ada Álvarez Conde,104,4
Gregorio Matías Rosario,104,4
Héctor Ferrer,104,4
José (Che) Pérez,104,4
Ada Álvarez Conde,105,4
Gregorio Matías Rosario,105,4
Héctor Ferrer,105,4
José (Che) Pérez,105,4
Gabriel López Arrieta,106,4
José (Pichy) Torres Zamora,106,4
Luis Javier (Javy) Hernández,106,4
Roxanna I. Soto Aguilú (Abogada Motorizada),106,4
Ada Álvarez Conde,107,4
Gregorio Matías Rosario,107,4
Héctor Ferrer,107,4
José (Che) Pérez,107,4
José (Pichy) Torres Zamora,108,4
José A. (Josian) Santiago,108,4
Roxanna I. Soto Aguilú (Abogada Motorizada),108,4
Swanny Enit Vargas Laureano,108,4
Gabriel López Arrieta,109,4
Gregorio Matías Rosario,109,4
José (Che) Pérez,109,4
Luis Javier (Javy) Hernández,109,4
Gabriel López Arrieta,110,4
Gregorio Matías Rosario,110,4
José (Che) Pérez,110,4
Luis Javier (Javy) Hernández,110,4
Gabriel López Arrieta,111,4
Keren Riquelme Cabrera,111,4
Luis Javier (Javy) Hernández,111,4
Tatiana Pérez Ramírez,111,4
Ángel Toledo López,112,4
Gabriel F. Rodríguez Aguiló,112,4
José Luis Dalmau Santiago,112,4
Ramón Torres,112,4
Gabriel López Arrieta,113,4
Lourdes Ramos,113,4
Luis Javier (Javy) Hernández,113,4
Thomas Rivera Schatz,113,4
Ángel Toledo López,114,4
Gabriel F. Rodríguez Aguiló,114,4
José A. (Josian) Santiago,114,4
Swanny Enit Vargas Laureano,114,4
Lourdes Ramos,001,5
Thomas Rivera Schatz,001,5
José Aponte Hernández,002,5
Leyda Cruz,002,5
Ángel Toledo López,003,5
Gabriel F. Rodríguez Aguiló,003,5
Gregorio Matías Rosario,004,5
José (Che) Pérez,004,5
José (Pichy) Torres Zamora,005,5
Roxanna I. Soto Aguilú (Abogada Motorizada),005,5
José (Pichy) Torres Zamora,006,5
Roxanna I. Soto Aguilú (Abogada Motorizada),006,5
Gregorio Matías Rosario,007,5
José (Che) Pérez,007,5
Ángel Toledo López,008,5
Gabriel F. Rodríguez Aguiló,008,5
Ángel Toledo López,009,5
Gabriel F. Rodríguez Aguiló,009,5
Ángel Toledo López,010,5
Gabriel F. Rodríguez Aguiló,010,5
José (Pichy) Torres Zamora,011,5
Roxanna I. Soto Aguilú (Abogada Motorizada),011,5
Keren Riquelme Cabrera,012,5
Tatiana Pérez Ramírez,012,5
Keren Riquelme Cabrera,013,5
Tatiana Pérez Ramírez,013,5
José Aponte Hernández,014,5
Leyda Cruz,014,5
José Aponte Hernández,015,5
Leyda Cruz,015,5
Keren Riquelme Cabrera,016,5
Tatiana Pérez Ramírez,016,5
Keren Riquelme Cabrera,017,5
Tatiana Pérez Ramírez,017,5
José Aponte Hernández,018,5
Leyda Cruz,018,5
José Aponte Hernández,019,5
Leyda Cruz,019,5
Keren Riquelme Cabrera,020,5
Tatiana Pérez Ramírez,020,5
Gregorio Matías Rosario,021,5
José (Che) Pérez,021,5
Gregorio Matías Rosario,022,5
José (Che) Pérez,022,5
Keren Riquelme Cabrera,023,5
Tatiana Pérez Ramírez,023,5
Lourdes Ramos,024,5
Thomas Rivera Schatz,024,5
Ángel Toledo López,025,5
Gabriel F. Rodríguez Aguiló,025,5
Gregorio Matías Rosario,026,5
José (Che) Pérez,026,5
Lourdes Ramos,027,5
Thomas Rivera Schatz,027,5
Ángel Toledo López,028,5
Gabriel F. Rodríguez Aguiló,028,5
Ángel Toledo López,029,5
Gabriel F. Rodríguez Aguiló,029,5
Gregorio Matías Rosario,030,5
José (Che) Pérez,030,5
Keren Riquelme Cabrera,031,5
Tatiana Pérez Ramírez,031,5
José (Pichy) Torres Zamora,032,5
Roxanna I. Soto Aguilú (Abogada Motorizada),032,5
José Aponte Hernández,033,5
Leyda Cruz,033,5
Gregorio Matías Rosario,034,5
José (Che) Pérez,034,5
Keren Riquelme Cabrera,035,5
Tatiana Pérez Ramírez,035,5
Keren Riquelme Cabrera,036,5
Tatiana Pérez Ramírez,036,5
Keren Riquelme Cabrera,037,5
Tatiana Pérez Ramírez,037,5
Ángel Toledo López,038,5
Gabriel F. Rodríguez Aguiló,038,5
Gregorio Matías Rosario,039,5
José (Che) Pérez,039,5
Ángel Toledo López,040,5
Gabriel F. Rodríguez Aguiló,040,5
Lourdes Ramos,041,5
Thomas Rivera Schatz,041,5
Gregorio Matías Rosario,042,5
José (Che) Pérez,042,5
Keren Riquelme Cabrera,043,5
Tatiana Pérez Ramírez,043,5
Keren Riquelme Cabrera,044,5
Tatiana Pérez Ramírez,044,5
José Aponte Hernández,045,5
Leyda Cruz,045,5
José Aponte Hernández,046,5
Leyda Cruz,046,5
Gregorio Matías Rosario,047,5
José (Che) Pérez,047,5
Ángel Toledo López,048,5
Gabriel F. Rodríguez Aguiló,048,5
Ángel Toledo López,049,5
Gabriel F. Rodríguez Aguiló,049,5
Ángel Toledo López,050,5
Gabriel F. Rodríguez Aguiló,050,5
José (Pichy) Torres Zamora,051,5
Roxanna I. Soto Aguilú (Abogada Motorizada),051,5
José (Pichy) Torres Zamora,052,5
Roxanna I. Soto Aguilú (Abogada Motorizada),052,5
Lourdes Ramos,053,5
Thomas Rivera Schatz,053,5
Keren Riquelme Cabrera,054,5
Tatiana Pérez Ramírez,054,5
Lourdes Ramos,055,5
Thomas Rivera Schatz,055,5
José Aponte Hernández,056,5
Leyda Cruz,056,5
José Aponte Hernández,057,5
Leyda Cruz,057,5
José Aponte Hernández,058,5
Leyda Cruz,058,5
José (Pichy) Torres Zamora,059,5
Roxanna I. Soto Aguilú (Abogada Motorizada),059,5
José Aponte Hernández,060,5
Leyda Cruz,060,5
Lourdes Ramos,061,5
Thomas Rivera Schatz,061,5
Ángel Toledo López,062,5
Gabriel F. Rodríguez Aguiló,062,5
Gregorio Matías Rosario,063,5
José (Che) Pérez,063,5
Gregorio Matías Rosario,064,5
José (Che) Pérez,064,5
Lourdes Ramos,065,5
Thomas Rivera Schatz,065,5
José (Pichy) Torres Zamora,066,5
Roxanna I. Soto Aguilú (Abogada Motorizada),066,5
Gregorio Matías Rosario,067,5
José (Che) Pérez,067,5
Lourdes Ramos,068,5
Thomas Rivera Schatz,068,5
Gregorio Matías Rosario,069,5
José (Che) Pérez,069,5
Keren Riquelme Cabrera,070,5
Tatiana Pérez Ramírez,070,5
Keren Riquelme Cabrera,071,5
Tatiana Pérez Ramírez,071,5
José Aponte Hernández,072,5
Leyda Cruz,072,5
José Aponte Hernández,073,5
Leyda Cruz,073,5
José Aponte Hernández,074,5
Leyda Cruz,074,5
Lourdes Ramos,075,5
Thomas Rivera Schatz,075,5
Ángel Toledo López,076,5
Gabriel F. Rodríguez Aguiló,076,5
Lourdes Ramos,077,5
Thomas Rivera Schatz,077,5
Keren Riquelme Cabrera,078,5
Tatiana Pérez Ramírez,078,5
José (Pichy) Torres Zamora,079,5
Roxanna I. Soto Aguilú (Abogada Motorizada),079,5
José Aponte Hernández,080,5
Leyda Cruz,080,5
Keren Riquelme Cabrera,081,5
Tatiana Pérez Ramírez,081,5
Thomas Rivera Schatz,082,5
Lourdes Ramos,082,5
Lourdes Ramos,083,5
Thomas Rivera Schatz,083,5
José Aponte Hernández,084,5
Leyda Cruz,084,5
Keren Riquelme Cabrera,085,5
Tatiana Pérez Ramírez,085,5
Lourdes Ramos,086,5
Thomas Rivera Schatz,086,5
Lourdes Ramos,087,5
Thomas Rivera Schatz,087,5
José (Pichy) Torres Zamora,088,5
Roxanna I. Soto Aguilú (Abogada Motorizada),088,5
Ángel Toledo López,089,5
Gabriel F. Rodríguez Aguiló,089,5
Ángel Toledo López,090,5
Gabriel F. Rodríguez Aguiló,090,5
José (Pichy) Torres Zamora,091,5
Roxanna I. Soto Aguilú (Abogada Motorizada),091,5
Ángel Toledo López,092,5
Gabriel F. Rodríguez Aguiló,092,5
Gregorio Matías Rosario,093,5
José (Che) Pérez,093,5
Ángel Toledo López,094,5
Gabriel F. Rodríguez Aguiló,094,5
Gregorio Matías Rosario,095,5
José (Che) Pérez,095,5
Lourdes Ramos,096,5
Thomas Rivera Schatz,096,5
José Aponte Hernández,097,5
Leyda Cruz,097,5
Ángel Toledo López,098,5
Gabriel F. Rodríguez Aguiló,098,5
José (Pichy) Torres Zamora,099,5
Roxanna I. Soto Aguilú (Abogada Motorizada),099,5
José (Pichy) Torres Zamora,100,5
Roxanna I. Soto Aguilú (Abogada Motorizada),100,5
José Aponte Hernández,101,5
Leyda Cruz,101,5
José Aponte Hernández,102,5
Leyda Cruz,102,5
Gregorio Matías Rosario,103,5
José (Che) Pérez,103,5
José (Pichy) Torres Zamora,104,5
Roxanna I. Soto Aguilú (Abogada Motorizada),104,5
José (Pichy) Torres Zamora,105,5
Roxanna I. Soto Aguilú (Abogada Motorizada),105,5
Tatiana Pérez Ramírez,106,5
Keren Riquelme Cabrera,106,5
José (Pichy) Torres Zamora,107,5
Roxanna I. Soto Aguilú (Abogada Motorizada),107,5
Keren Riquelme Cabrera,108,5
Tatiana Pérez Ramírez,108,5
José (Pichy) Torres Zamora,109,5
Roxanna I. Soto Aguilú (Abogada Motorizada),109,5
José (Pichy) Torres Zamora,110,5
Roxanna I. Soto Aguilú (Abogada Motorizada),110,5
Lourdes Ramos,111,5
Thomas Rivera Schatz,111,5
José Aponte Hernández,112,5
Leyda Cruz,112,5
Ángel Toledo López,113,5
Gabriel F. Rodríguez Aguiló,113,5
José Aponte Hernández,114,5
Leyda Cruz,114,5
Ángel Toledo López,001,6
Gabriel F. Rodríguez Aguiló,001,6
Gregorio Matías Rosario,002,6
José (Che) Pérez,002,6
José Aponte Hernández,003,6
Leyda Cruz,003,6
José (Pichy) Torres Zamora,004,6
